postal_code,restaurant_id,restaurants_name,address,city,states,latitude,longitude,stars_rating,review_count,restaurants_delivery,outdoor_seating,accepts_creditcards,price_range,alcohol,good_for_kids,reservations,restaurants_takeout,wifi,good_for_groups,wheelchair_accessible,happy_hour,noise_level,dietary_restrictions,total_estimate_households_per_zip,total_estimate_married_couple_family_households,total_estimate_nonfamily_households,median_income_dollars
37221,AFa-8q1yIIk60u9cJDss7g,3rd Coast,7657 Hwy 70 S,Nashville,TN,36.076880,-86.949880,4,30,f,f,t,1,t,t,f,t,t,t,t,f,1,f,18140,8702,7396,85933
93101,CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,"1221 State St, Ste 10",Santa Barbara,CA,34.423802,-119.705294,5,60,t,t,t,2,t,f,t,t,f,f,t,f,1,f,13296,4177,6819,62925
19106,JFjEZFxZwBQx7DkmqzCk6A,4 Fathers Philadelphia,319 Market St,Philadelphia,PA,39.950424,-75.146210,3,100,f,t,t,2,t,f,f,t,t,t,f,t,2,f,7625,2113,5180,116368
33618,KiwskluQ7tMqZqvuf872vg,4 Rivers Smokehouse,14330 N Dale Mabry Hwy,Tampa,FL,28.077029,-82.507581,4,572,t,t,t,2,t,t,f,t,t,t,t,f,2,f,12100,5819,4724,68245
33609,OAHRMd971k-yDQwRxzgc2g,4 Rivers Smokehouse,623 S MacDill Ave,Tampa Bay,FL,27.937719,-82.493507,4,343,t,t,t,2,t,t,f,t,f,t,t,f,4,f,8497,3215,4322,85174
85705,NLV0ppsHTiJk6JVdFSxVAQ,4 Seasons,1423 W Miracle Mile,Tucson,AZ,32.260912,-110.995957,4.5,356,t,t,t,1,t,t,t,t,t,t,f,f,4,f,24304,6115,12791,30885
19103,FYV7zb2yau9DzN3AT-n-fw,4 Seasons Food Market,236 S 21st St,Philadelphia,PA,39.949897,-75.176164,4.5,52,t,f,t,1,t,t,f,t,t,f,f,f,1,f,15765,3571,11832,79110
33701,yRI3Sp1vn5X3g8auuClWlw,400 Beach Seafood & Tap House,400 Beach Dr NE,St Petersburg,FL,27.777410,-82.631439,3.5,631,f,t,t,2,t,t,t,t,t,t,t,t,4,f,9120,2230,6371,46786
37214,u_o-LMqy7Phu7WcHi1ydsw,400 Degrees,"1 Terminal Dr, Concourse C, C-15, Nashville International Airport",Nashville,TN,36.128283,-86.669876,2.5,50,f,f,f,2,t,f,f,f,f,f,f,f,1,f,13890,5223,6813,61206
37218,jyW4dP7IxpqS-_BcP1-67w,400 Degrees Hot Chicken,3704 Clarksville Pike,Nashville,TN,36.198562,-86.837518,4,83,f,f,t,2,t,t,f,t,t,t,f,f,4,f,5816,1995,1985,46434
37210,pwrqXRSyuMIb1ysh4WQKpw,400 Degrees Hot Chicken,319 Peabody St,Nashville,TN,36.155926,-86.773600,4,139,f,f,f,1,t,t,f,t,f,t,f,f,4,f,7337,1651,4221,36985
19428,4s_41uHX3Jb0PUprzYq11A,401 Nirvana,401 Fayette St,Conshohocken,PA,40.076308,-75.303379,4,41,t,f,t,2,t,t,t,t,f,t,f,f,4,f,8479,3332,4239,98031
37219,6TUOsIU1vNNQcoauKrZFCw,417 Union,417 Union St,Nashville,TN,36.164579,-86.780380,4,927,t,t,t,2,t,t,t,t,t,t,f,t,4,f,777,137,640,85463
62226,zMe0kY6KMRVdlUKmme-JpA,4204 Main Street Brewing Company,4204 W Main St,Belleville,IL,38.537985,-90.021170,3.5,260,t,t,t,2,t,t,t,t,t,t,t,t,4,f,11997,5192,4931,58686
85701,BTblqXsOHMXjcgcYkdzuqg,47 Scott,47 N Scott Ave,Tucson,AZ,32.222610,-110.970125,4,449,t,t,t,2,t,f,t,t,f,f,t,t,4,f,2750,449,1943,45862
19143,KYPhGJIibu_7ePIX4HNs6A,48th Street Grille,310 S 48th St,Philadelphia,PA,39.953137,-75.218661,4.5,275,t,t,t,2,t,t,t,t,t,t,t,f,2,f,24632,4926,12223,37434
37201,l3xN428CnbxmlFhzP95tuQ,4th & Peabody,415 4th Ave S,Nashville,TN,36.156437,-86.773902,4.5,35,t,t,t,1,f,t,t,t,t,f,f,f,1,f,620,99,521,92827
85705,qQmIem0AM35BZzv1to9sww,4th Avenue Delicatessen,425 N 4th Ave,Tucson,AZ,32.227083,-110.965733,4.5,74,t,t,t,1,t,t,f,t,t,f,t,f,2,f,24304,6115,12791,30885
89523,gzTpGrvPpwlRpVjQHbU_lw,4th St Bistro,3065 W 4th St,Reno,NV,39.518772,-119.849290,4.5,251,f,t,t,3,t,f,t,t,f,t,f,f,4,f,14986,7243,5881,82902
33704,iF_92LcvfJfrtwjHWhVb-Q,4th Street Pizza,3187 4th St N,St. Petersburg,FL,27.801446,-82.637806,3,67,t,f,t,2,t,t,f,t,f,t,t,f,2,f,8038,3870,3565,84295
33701,VJf43klnGMmKFSzYJ19vEg,4th Street Shrimp Store,1006 4th St N,Saint Petersburg,FL,27.782102,-82.638870,4,312,t,t,t,2,t,t,f,t,f,t,t,t,4,f,9120,2230,6371,46786
33702,P60MF_d-bRlaUvikU020Fw,4th Street Tap & Tavern,8123 4th St N,Saint Petersburg,FL,27.845690,-82.638621,3.5,34,f,t,t,2,t,t,f,t,f,t,f,t,2,f,14139,5262,6602,54196
37138,bHqxzEXdvY4M6wdnkYzpVA,5 Agaves Mexican Restaurant Bar & Grill,1508 Robinson Rd,Old Hickory,TN,36.254814,-86.653197,4.5,57,t,t,t,1,t,t,t,t,t,t,f,t,1,f,9369,5142,2853,73710
85701,q9HeBXQBnXgThOa9DPIhAw,5 Points Market & Restaurant,756 S Stone Ave,Tucson,AZ,32.212200,-110.969090,4.5,557,t,f,t,2,t,t,t,t,t,t,t,f,4,f,2750,449,1943,45862
19147,QlC0wdl3pIWnigTR4vDzVQ,5 n 2 Tokyo,526 S 4th St,Philadelphia,PA,39.941934,-75.149329,3,99,t,f,t,2,t,t,t,t,f,t,f,f,1,f,18239,6207,10326,86147
19102,Z5po0aTuzKKblek5y6Sp8Q,500 Degrees,1504 Sansom St,Philadelphia,PA,39.950363,-75.166225,3.5,443,f,f,t,2,t,t,f,t,f,f,f,t,4,f,3365,765,2525,110096
37209,lTe6ItmfcPlA4-Q4CTzpfw,51 Fifty First Kitchen & Bar,5104 Illinois Ave,Nashville,TN,36.157846,-86.849340,4,124,f,t,t,2,t,t,f,f,t,t,t,t,4,f,16513,5233,8829,61096
37209,nq0EG2UwTuYV84hbUYteWg,51 North Taproom,704 51st Ave N,Nashville,TN,36.155828,-86.848444,4.5,96,t,t,t,2,t,f,t,t,t,t,t,t,4,f,16513,5233,8829,61096
37209,iDGohK_mkqnAfLeWC4P4TQ,51st Deli,1314 51st Ave N,Nashville,TN,36.161907,-86.848870,4.5,164,t,t,t,1,t,t,f,t,f,t,t,f,4,f,16513,5233,8829,61096
70006,CWAwvfccnD-igYPrKjNo-g,5216 Table & Tap,5216 Veterans Memorial Blvd,Metairie,LA,30.005647,-90.197708,3.5,32,t,t,t,1,t,f,f,t,t,t,t,f,4,f,6223,2964,2064,67321
8060,vm89GmA_IUnuSyN_L2wGtw,537 Subs & More,1205 Monmouth Rd,Eastampton,NJ,40.005107,-74.766062,4.5,34,t,t,t,1,t,t,f,t,t,t,f,f,1,f,9088,4894,2785,93377
62269,5l846geLhOhMHqi4LdgtjA,54th Street Grill & Bar,3140 Green Mount Crossing Dr,Shiloh,IL,38.574136,-89.928006,3.5,142,t,f,t,2,t,t,f,t,f,t,f,t,4,f,12419,7397,3198,86493
62034,hjkAhCQpWn7xY7oE9Tcaaw,54th Street Grill & Bar,6660 Edwardsville Crossing Dr,Glen Carbon,IL,38.788228,-89.952818,3.5,135,t,t,t,2,t,t,f,t,f,t,f,t,4,f,5528,2701,1784,84000
37064,kvk5t5UDKhNoxKPnzURVbA,55 South,403 Main St,Franklin,TN,35.924303,-86.870295,4,571,t,t,t,2,t,t,f,t,t,t,f,t,4,f,21795,14497,4934,105342
37027,Op1PKEFSdADkc7Dq_1D18A,55 South,"7031 Executive Center Dr, Ste 101",Brentwood,TN,36.029454,-86.788946,4,160,t,t,t,2,t,t,f,t,t,t,f,t,4,f,20608,14144,4938,133254
19002,IeeeUTW9nunyXvYmxh-q8g,555 Lagiola,10 E Butler Ave,Ambler,PA,40.153767,-75.223524,4,85,f,f,t,2,t,f,t,t,f,t,t,f,4,f,11620,7069,3140,117544
19040,d56IQSvrD4NHd9190wPchw,58 York,58 S York Rd,Hatboro,PA,40.175751,-75.106937,3,49,f,f,t,2,t,t,t,t,t,t,t,t,3,f,7763,4356,2573,87775
18954,QK9s-Chx69_U-M2gsPb3Gw,59 Almshouse,59 Almshouse Rd,Richboro,PA,40.216315,-75.012716,3.5,271,f,t,t,2,t,t,t,t,t,t,t,t,4,f,4360,3836,319,131421
70130,lERF8vpTeN71A-vE9DhIaQ,5FIFTY5,555 Canal St,New Orleans,LA,29.952722,-90.067392,3,46,f,f,t,2,t,t,t,t,t,t,t,f,1,f,7175,1389,4827,65132
37208,nQeu2F4xOiKoXIp-9engUw,5th & Taylor,1411 5th Ave N,Nashville,TN,36.178597,-86.790597,4.5,1088,t,t,t,3,t,f,t,t,t,t,t,f,4,f,8415,1787,4760,47903
89503,N5QQdPac1cXwOHr-ePr90g,5th St. Bakehouse,953 W 5th St,Reno,NV,39.528927,-119.828068,4,181,f,t,t,1,t,t,t,t,t,f,f,f,4,f,12469,4209,6739,54063
37221,tAYDA1RuZfG88zF6Pzp8cw,615 Chutney,7075 Hwy 70S,Nashville,TN,36.073206,-86.918767,4.5,132,t,t,t,2,t,f,t,t,t,t,t,f,1,f,18140,8702,7396,85933
37209,WxZ2Ua5hb7g3hZqWjw5k6w,615 Pizza and Pasta,5337 Charlotte Ave,Nashville,TN,36.151241,-86.852622,4,38,t,f,t,1,t,f,f,t,f,f,t,f,1,f,16513,5233,8829,61096
33781,VenhDgh9fRrh9c0Xq0LacQ,66 Q-pot,6851 66th St N,Pinellas Park,FL,27.834487,-82.727881,4,113,f,f,t,2,t,t,t,f,t,t,t,f,1,f,9974,4051,4115,43692
85712,14s5gko9slJn9vkjPOiTHA,7 Ounce Korean Steakhouse,4699 E Speedway Blvd,Tucson,AZ,32.236471,-110.893094,3.5,201,t,t,t,2,t,t,t,t,t,t,f,f,4,f,16384,4093,9558,37524
70130,kYhiXEFyOMCvuLLRMkMtJw,701 Bar & Restaurant,701 Tchoupitoulas St,New Orleans,LA,29.946389,-90.067559,3.5,70,f,t,f,1,f,f,f,f,f,f,f,t,1,f,7175,1389,4827,65132
33606,O7030zhOvCEyaDn8cl0ZBA,717 South,717 S Howard Ave,Tampa,FL,27.936077,-82.483183,4,332,t,t,t,3,t,t,t,t,t,t,f,t,4,f,8894,2956,5155,95799
89502,bDFO9-0gyjYEa1sk_9nGHw,775 Gastropub,5162 Meadowood Mall Cir,Reno,NV,39.473718,-119.784120,3.5,187,f,t,t,2,t,t,t,t,t,t,f,t,4,f,18616,6344,8448,48782
33605,oMTXtSJzEiHudUY3T68sPg,7th + Grove,1930 E 7th Ave,Tampa,FL,27.960465,-82.436862,4,295,t,t,t,2,t,f,t,t,t,t,t,t,4,f,7585,1427,4123,23632
70113,kScdTf3kazTb5uBJfaOlMw,8 Block Kitchen & Bar,"601 Loyola Ave, Fl 3",New Orleans,LA,29.949744,-90.077274,3,51,f,f,t,2,t,t,t,f,f,t,f,t,4,f,3647,332,2433,25142
70116,nihvarTktbLi1CI_Dkep4Q,801 Royal,801 Royal St,New Orleans,LA,29.959025,-90.064034,4,677,f,f,t,2,t,f,f,t,f,t,f,t,4,f,5823,1119,4026,36842
93101,ks1BsT_1dncllU4YM7C2Qw,805 Deli,135 E Carrillo St,Santa Barbara,CA,34.423622,-119.699833,4,44,f,t,t,1,t,t,f,t,t,f,f,t,4,f,13296,4177,6819,62925
93117,TN3tMGLb6AbAnN6rFKmH1A,805 Kabob,6578 Trigo Rd,Goleta,CA,34.411335,-119.857730,3.5,63,f,t,t,1,t,t,f,t,t,t,t,f,1,f,16568,6412,8286,70878
33563,htxSG3PaXLHeJ6wsaQ3NTQ,813 Chinese Food,2204 James L Redman Pkwy,Plant City,FL,27.990655,-82.120215,3.5,35,t,f,t,1,t,t,f,t,t,t,f,f,1,f,9967,4131,3525,44969
33706,hkNlx4gU-BPijHBKsLkq5A,82 Degrees,7201 Sunset Way,St. Pete Beach,FL,27.739305,-82.752574,4.5,75,f,t,t,1,t,f,f,t,t,t,t,t,1,f,8805,4478,3944,76277
18901,x4o0RXGhFhGRs5oE74q83A,86 West,86 W State St,Doylestown,PA,40.308743,-75.132442,3.5,231,t,t,t,2,t,f,t,t,t,t,f,t,4,f,10486,5469,3860,103626
46268,h0U6iVstAGq4t5SrrIvL6g,86th Street Pub,3661 W 86th St,Indianapolis,IN,39.910824,-86.225078,3.5,40,f,f,t,1,t,f,f,t,t,t,f,f,4,f,10741,3523,5809,52458
62040,4e0AuvnWvjr2cJEaEdrtxA,88 China,3433 Nameoki Rd,Granite City,IL,38.724422,-90.124438,4,68,t,f,t,1,t,t,f,t,f,t,t,f,1,f,17726,7801,6298,53964
37072,E5tnRK31GrE88mpL9o3kxA,88 Kitchen,909 Rivergate Pkwy,Goodlettsville,TN,36.299083,-86.700951,2.5,64,t,f,t,2,t,t,f,t,f,t,f,f,4,f,12869,5827,4664,62655
19154,T6P9oKS2V6KflrWxiW4-bg,88 Korean BBQ,103 Franklin Mills Blvd,Philadelphia,PA,40.088825,-74.967956,3.5,37,f,f,t,2,t,t,t,f,t,t,t,f,1,f,12461,5743,3874,72161
37214,t_n6iMoQh3tLIULRTDfzYA,8th & Roast,"1 Terminal Dr, Concourse D",Nashville,TN,36.131132,-86.669612,2,43,f,f,t,1,f,t,f,t,f,f,f,f,1,f,13890,5223,6813,61206
37204,AFk6UXFbH-idH31KhFQVCg,8th & Roast,2108 8th Ave S,Nashville,TN,36.131725,-86.778692,4.5,250,t,t,t,1,t,t,f,t,t,t,f,f,4,f,6080,2403,3122,89954
37209,vHAO6KAlcvt1dpIWVkFdCA,8th & Roast Charlotte,4104 Charlotte Ave,Nashville,TN,36.152406,-86.836347,4,43,f,t,t,1,t,f,f,t,t,f,t,f,4,f,16513,5233,8829,61096
19805,A_-Vv5oKZNqxsV69_7E2KQ,8th & Union Kitchen,801 N Union St,Wilmington,DE,39.752443,-75.571177,3.5,177,t,t,t,2,t,t,t,t,t,t,t,t,2,f,15143,4301,6548,47300
70053,Nhci37qY0HPCNWc5UQul9w,9 Roses,1100 Stephens St,Gretna,LA,29.915813,-90.045161,4,253,t,t,t,2,t,t,t,t,t,t,t,f,4,f,7564,1717,4223,39347
70130,vP_oH77aIgqITqWKn9uog,9 Roses Cafe,620 Conti St,New Orleans,LA,29.955293,-90.066548,4,270,f,t,t,2,t,t,f,t,t,t,f,f,1,f,7175,1389,4827,65132
33543,9n-1LQLX3ntBfBtMwgSpig,900 Degrees Woodfired Pizza,"28152 Paseo Dr, Ste 195, The Shops At Wiregrass",Wesley Chapel,FL,28.187716,-82.349963,4,258,t,t,t,2,t,t,f,t,f,t,t,f,4,f,9822,5932,2307,84375
19147,wu6SSj2rw9Cc9frUmexEng,943,943 S 9th St,Philadelphia,PA,39.938189,-75.157992,3.5,80,f,f,f,2,t,f,t,t,t,t,f,f,4,f,18239,6207,10326,86147
46240,rm-mEYFpyucFYw8U40JF1g,96th Street Steakburgers,4715 E 96th St,Indianapolis,IN,39.926394,-86.089861,3.5,56,f,f,t,1,t,t,f,t,f,t,f,f,4,f,10165,3497,6021,56744
46241,OM5HPZ-Bm40et6BC4FsgYw,96th Street Steakburgers,7800 Col H Weir Cook Memorial Dr,Indianapolis,IN,39.714647,-86.298226,2.5,62,f,f,t,1,t,t,f,t,f,f,f,f,4,f,10655,4187,3329,42342
89502,_KlEMZvay1c9xYctKFtN-w,999 Pho,2309 Kietzke Ln,Reno,NV,39.501593,-119.790362,4,580,t,f,t,2,t,t,f,t,t,t,f,f,4,f,18616,6344,8448,48782
34698,xLuEfxyJ8BnDtI9pG-mGAw,9th Bar Espresso,949 Huntley Ave,Dunedin,FL,28.014814,-82.789073,4.5,152,t,t,t,1,t,t,f,t,t,t,f,f,4,f,18732,7910,8896,51432
19127,Ix_88gFalSxSCsz5Fbnl7A,@Ramen,4357 Main St,Philadelphia,PA,40.025762,-75.223853,4,190,t,f,t,2,t,t,f,t,t,t,f,f,4,f,2678,639,1962,74936
8021,xVYjBVGrH1wWjfw9IJZI_g,A & H African & Jamaican Restaurant,577 Blackwood Clementon Rd,Lindenwold,NJ,39.805118,-75.018007,2.5,32,t,f,t,2,t,f,f,t,f,f,f,f,4,f,18973,6412,8520,55474
33764,Jpa7f9LF14M-IlytvADLKA,A & N Italian Deli,17956 US Hwy 19 N,Clearwater,FL,27.936058,-82.730963,4.5,71,t,t,t,1,t,t,f,t,f,f,f,f,1,f,11852,5425,4981,53416
19020,P_FB2xXY--Q9kwmiJdrCbQ,A & S Bagel,2137 Galloway Rd,Bensalem,PA,40.111211,-74.935879,3.5,69,f,f,t,1,t,t,f,t,f,f,f,f,4,f,21379,10247,7290,70488
19030,aCIEDF2W4nRpL7fTk3njtw,A 1 Japanese Steak House,110 Lincoln Hwy,Fairless Hills,PA,40.180070,-74.868030,3,126,f,f,t,2,t,t,t,t,f,t,f,f,2,f,4546,2422,1206,81921
19406,fZ-VmEkeeY5_zHLuN9xHiw,A CREPE,"160 N Gulph Rd, Ste 2005",King of Prussia,PA,40.087562,-75.394122,3.5,34,t,f,t,1,t,t,f,t,t,t,t,f,2,f,11438,5682,4700,97305
19073,i1A9_CvPb0SZ_5nTddCEgA,A Cut Above Deli,3523 W Chester Pike,Newtown Square,PA,39.986445,-75.396519,4.5,168,t,f,t,1,t,t,f,t,f,f,f,f,4,f,7920,4693,2558,113430
19123,S8obO75HdAxvT0QPAMFqwg,A Full Plate,1009 N Bodine St,Philadelphia,PA,39.967401,-75.141401,3.5,135,f,t,t,2,t,t,f,t,f,t,f,f,4,f,8565,2020,5678,77111
19036,0IKbUmLM8pWn9t-Epf19iQ,A J Stephens Crabhouse & Bar,105 S Macdade Blvd,Glenolden,PA,39.903610,-75.294490,3.5,125,f,f,t,2,t,t,t,t,t,t,f,t,4,f,4958,1889,1728,64048
19003,xhBnVZhXeJx_Ys9Q4vvOmA,A La Maison,53 W Lancaster Ave,Ardmore,PA,40.008901,-75.292715,4,122,f,t,t,3,t,f,t,f,t,t,f,f,4,f,5665,2805,2250,105061
19146,p1Y8bMd0ixx1dzj9oTjEOw,A La Mousse,1622 South St,Philadelphia,PA,39.943993,-75.169575,5,59,t,t,t,1,t,f,f,t,t,f,f,t,1,f,17302,4674,9517,77091
19107,vVfy055EfLMdd0yJYHxiMQ,A La Mousse,145 N 11th St,Philadelphia,PA,39.955217,-75.157427,4.5,691,t,t,t,2,t,t,f,t,t,t,f,f,4,f,7823,1743,5771,60676
19148,w85pPE4Hy6TNf99vg3jeVg,A Lin Kitchen,1942 S 9th St,Philadelphia,PA,39.924614,-75.161195,3.5,55,t,f,t,1,f,f,t,t,f,f,f,f,1,f,19493,7020,7959,60226
8003,zgGdNJdYjlWDmOIxrJhQ1w,A Little Thai Kitchen,1900 Greentree Rd,Cherry Hill,NJ,39.906052,-74.964806,4,169,t,f,t,2,t,t,t,t,f,t,f,f,1,f,10884,7816,2038,132441
19103,v7KzbLoHo9zC2xRpWEEp0A,A Mandarin Restaurant,2102 Chestnut St,Philadelphia,PA,39.952152,-75.175754,3.5,87,t,f,t,1,t,t,t,t,f,t,f,f,1,f,15765,3571,11832,79110
19130,u3aN2A8Lo9odMCYjaphjLA,A Mano,2244 Fairmount Ave,Philadelphia,PA,39.967234,-75.175321,4.5,217,f,t,t,3,t,f,t,t,f,t,t,f,4,f,14431,4157,9196,88858
19107,H35-qdYCX2N7nb-dbvjrZQ,A P J Texas Weiner,47 N 13th St,Philadelphia,PA,39.953641,-75.160923,3.5,32,t,f,f,1,t,t,f,t,f,t,f,f,4,f,7823,1743,5771,60676
33706,TmDMokXxv-js81viBxojKA,A Slice Of New York,7141 Gulf Blvd,St Pete Beach,FL,27.740102,-82.750033,3.5,61,t,f,t,1,t,t,t,t,t,t,t,f,2,f,8805,4478,3944,76277
8016,bJFCjwk28Wgn9839Q2gETA,A Taste Of Heaven,"345 High St, Burlington",Burlington,NJ,40.078396,-74.857992,3,30,f,f,t,2,f,f,f,t,f,t,f,f,1,f,12742,6128,4238,77442
89509,nziDA4MyxMLjhMIktXSHpA,A Taste Of Thai Cuisine,915 W Moana Ln,Reno,NV,39.491994,-119.805845,4,77,t,f,t,2,t,f,t,t,f,f,t,f,1,f,17073,6298,8482,62844
19087,tM-ObyoUno83kylE283iXw,A Taste of Britain,503 W Lancaster Ave,Wayne,PA,40.046308,-75.402487,4.5,299,t,f,t,2,t,t,t,t,f,t,t,f,4,f,11749,7202,3478,144022
83704,dBgswyYc_lRk5vbzIMgDhQ,A Taste of Thai,8053 W Emerald St,Boise,ID,43.632090,-116.286400,3.5,42,t,f,t,2,t,t,t,t,f,t,f,f,1,f,16351,7148,7028,55688
89511,ewYO_Kx6Zdys-X81YgHkyw,A Taste of Thai,"6135 Lakeside Dr, Ste 138",Reno,NV,39.471431,-119.808733,4,93,f,f,t,2,t,t,t,t,f,t,f,f,1,f,11651,6956,3398,106071
70056,hkO3q6VyMNn7BYUkqgdf2A,A Taste of Thailand Restaurant,"1933 Stumpf Blvd, Ste A",New Orleans,LA,29.908926,-90.030666,4,106,t,f,t,2,t,t,t,t,t,t,t,f,1,f,14638,6925,4652,56167
83702,6KpBE-zJW4I3VuEjhFj3Tg,A Tavola,1515 W Grove St,Boise,ID,43.619152,-116.213290,4,82,f,t,t,2,t,t,f,t,t,t,t,f,4,f,11069,4230,5804,68165
70002,hGsITEITVK7LkZQeNv-Fpw,A Tavola Restaurant & Wine Bar,3413 Veterans Memorial Blvd,Metairie,LA,30.004262,-90.158752,4,116,t,t,t,1,t,f,t,t,t,f,t,t,4,f,8954,3438,4225,56361
19128,x1CpCXik31TwTtMPMcrcug,"A Tutti, Ristorante Italiano",5154 Ridge Ave,Philadelphia,PA,40.018238,-75.211509,4.5,78,t,f,t,2,t,t,t,t,t,t,f,f,1,f,16980,6799,8312,76854
19355,DCH4TdnevyrZ0BlTPzgMgA,A&M Factory,360 Lancaster Ave,Malvern,PA,40.038329,-75.552056,5,57,f,t,t,2,t,f,t,t,t,t,t,f,1,f,10090,6457,2800,133686
89502,Qyzy_4p26lCKB8pRdVWj5A,A&W All-American Food,"900 E Plumb Ln, Ste A",Reno,NV,39.505320,-119.788427,4,45,f,t,t,1,t,t,f,t,f,t,f,f,4,f,18616,6344,8448,48782
89434,P9TMtXe50PuzLw4gJNIJMw,A&W Restaurant,1311 Baring Blvd,Sparks,NV,39.555997,-119.723092,3.5,40,t,f,t,1,t,t,f,t,t,t,t,f,2,f,10651,5038,3923,68539
33782,S6ix_JnnUAv3k1quNE1GlA,A' Amor'e Pizzeria Grill & Pub,9700 66th St N,Pinellas Park,FL,27.860339,-82.729034,3.5,30,t,t,t,1,t,t,f,t,t,t,t,t,4,f,9273,4110,3672,57150
8085,GXDyR18dh33vu4lgmFiuEw,A'Pizze Tuscan Grill,120 Center Square Rd,Swedesboro,NJ,39.737942,-75.328576,3.5,51,f,t,t,2,t,t,t,t,f,t,f,f,4,f,6911,4464,1227,121645
19127,WFbbnkAeA9MLZ8_e-OJ6bQ,A's Place,3722 Main St,Philadelphia,PA,40.016169,-75.210611,3.5,33,f,f,t,2,t,f,t,t,t,t,f,t,4,f,2678,639,1962,74936
34655,HvpmnrUnwItse09pOzpioA,A. R. French Pizzeria & Tavern,3104 Town Ave,New Port Richey,FL,28.204196,-82.643236,3.5,39,t,t,t,2,t,f,f,t,t,t,t,f,1,f,17882,10419,5506,71199
46158,Adk7onX_5mfD_HWmUEAhmA,A1 Japanese Steakhouse & Sushi Bar,330 Southbridge Crossing,Mooresville,IN,39.600023,-86.373002,4.5,81,f,f,t,2,t,t,t,t,f,t,f,f,4,f,9017,5246,2347,71269
46240,h0z6-ExVdz-FkU02Dd4APw,A2Z Cafe,"4705 E 96th St, Ste 35",Indianapolis,IN,39.925526,-86.089831,4.5,281,f,t,t,2,t,t,f,t,t,f,t,f,2,f,10165,3497,6021,56744
33603,p21PCK17H3WL56KSr4Ykig,ABC Pizza House,1242 W Hillsborough Ave,Tampa,FL,27.995540,-82.474381,4,121,t,f,t,1,t,t,f,t,t,t,t,f,2,f,8753,2948,4058,50607
34639,ZN688ReGphfv8WjLHNN5WQ,ABC Pizza International,4005 Land O Lakes Blvd,Land O Lakes,FL,28.215829,-82.460495,3.5,73,t,f,t,2,t,t,f,t,t,t,f,f,4,f,10195,6284,2219,88723
33714,UfVoHBiKUGya5UhXFOqiLg,ABC Seafood Chinese Restaurant,"2705 54th Ave N, Ste 3",St. Petersburg,FL,27.821559,-82.670032,4,245,t,t,t,2,t,t,t,t,f,t,f,f,4,f,7926,2242,3437,36130
93101,GwtVBqKzW9j0zNQ7nYnT5g,AH Juice Organics,432 E Haley St,Santa Barbara,CA,34.421744,-119.689904,3.5,115,t,t,t,2,f,f,f,t,t,f,t,f,1,f,13296,4177,6819,62925
70130,Bd3Vr9VyRZishhKR8dni3Q,AJ&J Asian Bistro,2240 Magazine St,New Orleans,LA,29.929117,-90.077636,4,79,t,t,t,2,t,t,t,t,t,t,f,t,2,f,7175,1389,4827,65132
85718,y5vYOsyL4bSFxeOtQtYbg,AJ's Fine Foods,2805 E Skyline Dr,Tucson,AZ,32.324425,-110.931614,4,258,t,t,t,2,t,t,f,t,t,t,f,f,4,f,12818,6400,5543,93185
33614,yOoTTOsIBk10XCszYVnrDQ,AJ's Press,3224 W Tampa Bay Blvd,Tampa,FL,27.973812,-82.496982,5,376,t,t,t,1,t,t,f,t,t,t,t,f,2,f,18229,6058,7221,43951
46256,c_r7H2PYhaNhPjKQ5Hsh6w,AJ’s Bar & Grill,9755 Fall Creek Rd,Indianapolis,IN,39.897126,-85.995205,4,99,t,t,t,2,t,f,t,t,t,t,t,f,3,f,10354,4918,4426,71268
19020,hgS1bTe7QtWYSyoMRKfs4g,AJ’s Cheesesteaks,2179 Galloway Rd,Bensalem,PA,40.111848,-74.936624,4,98,t,t,t,1,t,t,f,t,t,t,f,f,1,f,21379,10247,7290,70488
33511,fLJ2QvUOElaJ6T3cj0TNuA,AL Madina,662 Oakfield Dr,Brandon,FL,27.935097,-82.293090,5,51,t,f,t,3,t,t,f,t,t,f,t,f,1,f,22334,9691,7955,61149
33607,ub_cFc5t2sgFSG-Ug2K7Qw,ALMA Rest And Bar,2223 N Westshore Blvd,Tampa,FL,27.965889,-82.520836,3.5,63,t,t,f,1,t,f,f,f,f,t,f,t,1,f,10932,2867,5698,46587
37122,hG0Wv8kI_FZ95pBzaDpRGQ,AM Asian Cuisine,1235 N Mount Juliet Rd,Mount Juliet,TN,36.188527,-86.511676,4,95,t,f,t,2,t,t,t,t,t,t,f,f,1,f,22013,15059,4759,92944
34684,tM7KPV5JwhsNThyxcrAeEQ,AMC Classic Palm Harbor 10,37912 Us Highway 19 N,Palm Harbor,FL,28.116483,-82.741148,3,40,f,f,f,1,f,t,f,f,f,f,f,f,1,f,13173,5854,5766,56682
37206,_yQknBb12RLQA1FhZsJPSA,AMOT Eatery- A Matter of Taste,1100 Fatherland St,Nashville,TN,36.173936,-86.750126,3.5,119,f,t,t,2,t,t,f,t,t,t,t,t,2,f,11584,3749,5770,66065
93101,uPaVoR6XHk12KT9KTr1WFw,ASIE,511 State St,Santa Barbara,CA,34.416927,-119.696155,3,149,t,t,t,1,t,f,t,t,t,f,t,t,1,f,13296,4177,6819,62925
