Restaurant_ID,Restaurants_Name,Address,City,State,Postal_Code,Latitude,Longitude,Stars_Rating,Review_Count,Restaurants_Delivery,Outdoor_Seating,Accepts_CreditCards,Price_Range,Alcohol,Good_For_Kids,Reservations,Restaurants_TakeOut,WiFi,Good_For_Groups,Wheelchair_Accessible,Happy_Hour,Noise_Level,Dietary_Restrictions
UX3eq0WsVva-cqlVrzyzFg,Cantina Los Tres Hombres,926 Victorian Ave,Sparks,NV,89431,39.5351105,-119.7548567,3.0,284,1,1,1,2,1,1,1,1,0,1,1,1,4,0
sophKEDc2rBDe-cuOaJDkA,365 Caffe Italiano,"28210 Paseo Dr, Ste 100, Shops At Wiregrass",Wesley Chapel,FL,33543,28.187946572,-82.3500558385,4.5,127,1,1,1,1,1,1,1,1,1,1,1,0,2,0
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,509 Linden Ave,Carpinteria,CA,93013,34.3965102,-119.5216815,4.5,460,1,1,1,2,1,1,1,1,0,1,1,0,4,0
PdMXmOWDRHICAx6SLgu1dQ,24,2401 Walnut St,Philadelphia,PA,19103,39.9515211,-75.1798731,3.5,111,1,1,1,2,1,1,1,1,1,1,1,1,3,0
dD2p903p8lU0IgXT3OFluA,Edgehill Cafe,1201 Villa Pl,Nashville,TN,37212,36.1429685,-86.7923549,3.5,245,0,1,1,1,1,1,0,1,1,1,0,1,4,0
dBCNUSbz5-8nQNrxWo5deg,Blue Sage Vegetarian Grille,727 2nd St Pike,Southampton,PA,18966,40.1751076427,-75.0432257715,4.5,572,1,0,1,2,1,0,1,1,0,1,1,0,4,0
6mCsrUp9Vl4iXMbOxWtVjA,Dosa Hut Indian Grill,4047 Nolensville Pike,Nashville,TN,37211,36.0810108,-86.7280648,4.0,99,1,0,1,1,1,1,0,1,1,1,1,0,4,0
71U7MxQEhwitJOm4CQpRwQ,KELP Sushi Joint,"3401 W Bay To Bay Blvd, Ste D",Tampa,FL,33629,27.920067,-82.4989209,4.0,325,1,1,1,2,1,1,1,1,1,1,1,1,4,0
Mt1FB8hM4XTi3Tk4i0q5gQ,Nicola's Pizza,8 N Franklin St,Lambertville,NJ,08530,40.3664177,-74.9416785,4.0,54,1,1,1,1,1,1,0,1,1,1,0,0,4,0
2DsplH_vy4GCcEnVpn0AbA,Cafe Olivia,222 E Market St,Indianapolis,IN,46204,39.768973,-86.153309,4.5,34,0,1,1,1,1,1,0,1,1,0,0,0,3,0
sWCCxY1-9B1FGlSVeQvnHg,CD Roma Restaurant,1462 66th St N,St Petersburg,FL,33710,27.7854888011,-82.7302946082,4.0,125,1,1,1,2,1,1,0,1,1,1,1,1,2,0
wcpL6sD6jKsBO0tbdK2KEA,McDonald's,8907 E 116th St,Fishers,IN,46038,39.9575816,-86.0106627,2.0,34,1,0,1,1,1,1,0,1,1,1,0,0,1,0
k6NkyANDoAMSNpa9_VD8IQ,Rosa Mezcal,1814 Magazine St,New Orleans,LA,70130,29.9316559894,-90.0736488057,4.0,76,0,0,1,2,1,1,0,1,1,1,0,1,2,0
ZH-D4qbLggBSvwpF0zXrQQ,The Original Pancake House,5900 W Fariview Ave,Boise,ID,83704,43.6192456,-116.2546881,4.0,155,0,0,1,2,1,1,0,1,1,1,1,0,4,0
zIDuAuwyaLmNwv4k18mbwA,India Palace,4213 Lafayette Rd,Indianapolis,IN,46254,39.8317759,-86.2404209,3.5,167,1,0,1,2,1,1,1,1,0,1,0,0,1,0
yQhu3LbnB2gQgrquHZ_S6Q,Saladworks,2804 S Eagle Rd,Newtown,PA,18940,40.2340046,-74.9414872286,3.0,42,1,0,1,2,1,1,0,1,0,1,0,0,4,0
Gki1ureeRKqlIkQ-AELDVg,Brugada,204 Commerce St,Nashville,TN,37201,36.163323,-86.7765917,3.5,49,1,0,1,2,1,0,1,1,1,1,1,1,2,0
JomDoQafikclSVVCPkWjnA,Cedar Park Cafe,4914 Baltimore Ave,Philadelphia,PA,19143,39.94796,-75.22198,4.0,301,1,0,1,1,1,1,0,1,0,1,0,0,4,0
1ddqdY_piKp-abaZ-bGRSA,Crescent City Steak House,1001 N Broad St,New Orleans,LA,70119,29.9733253,-90.0810244,3.5,226,0,0,0,3,1,0,1,1,0,1,1,0,4,0
gl9APAes1BYYt_8UsDVsPg,Ted's Luncheonette,1201 Clearwater Largo Rd N,Largo,FL,33770,27.9278613,-82.7961982,4.0,37,0,0,1,1,1,1,0,1,1,1,0,0,1,0
gyUBYwpUO_u0nqZdre4l1g,Shanghai Express,Church Rd & Hainespo,Marlton,NJ,08053,39.916113059,-74.9215189617,4.0,74,1,0,1,1,1,1,0,1,1,1,0,0,1,0
wMyHVb54Ne9SNasa4kjOCg,Carnivore,5257 Shaw Ave,St. Louis,MO,63110,38.6184117,-90.2741825,4.5,281,1,1,1,2,1,1,1,1,1,1,1,1,4,0
4FaYG9qKDpDyr68bKmaIEw,Capitol Cellars,110 S 5th St,Boise,ID,83702,43.6135729,-116.1999038,4.0,176,0,1,1,2,1,0,1,1,1,1,0,1,1,0
rqaIe-61HKlWaGYmVwlw8Q,Petite 4,4 N Latah St,Boise,ID,83706,43.6046712,-116.22804,4.5,121,1,1,1,3,0,0,1,1,1,0,0,0,4,0
kq5Ghhh14r-eCxlVmlyd8w,The Coventry Deli,2000 Market St,Philadelphia,PA,19103,39.953291,-75.173645,4.0,65,1,1,1,1,1,1,0,1,0,1,0,0,4,0
pP4q0Mym-qt20nRqTKbzhQ,Morton's The Steakhouse,1411 Walnut St,Philadelphia,PA,19102,39.949603,-75.1649701595,3.5,149,0,0,1,4,1,0,1,0,0,1,0,1,1,0
Wc-c_hQK4vFCl9keeVTUZw,Felix's Restaurant & Oyster Bar,7400 Lakeshore Dr,New Orleans,LA,70124,30.023792,-90.1136223,3.5,255,1,1,1,2,1,1,0,1,1,1,1,1,1,0
c6xOzTbNqD-1g9PoxAh4DQ,The Wine Loft,503 12th Ave S,Nashville,TN,37203,36.1520443,-86.7846698,3.0,36,0,0,1,2,1,0,0,0,0,1,0,0,4,0
YhQAQhG1IkXJH7oLZMbM9w,Del Taco,252 Los Altos Pkwy,Sparks,NV,89431,39.5836527,-119.740935,1.5,60,1,1,1,2,1,1,0,1,1,1,0,0,2,0
NVpbPRDvfwjb85CJwWE0nQ,China Wok,545 Rockledge Ave,Huntingdon Valley,PA,19006,40.0903977316,-75.0926760348,4.0,55,1,0,1,2,1,1,1,1,0,1,0,0,1,0
LVteL0Rnh2E_yOFCLJUPhg,Double Decker Pizza - Media,415 E Baltimore Ave,Media,PA,19063,39.916169,-75.382347,4.0,88,1,0,1,1,1,1,0,1,1,1,1,0,2,0
HjLYCBxJti8V-hsP_yVZ3w,Taj Mahal Homestyle Indian & Pakistani Cuisine,"150 N 8th St, Ste 222",Boise,ID,83702,43.6161949628,-116.2027077,4.0,280,1,1,1,2,1,1,1,1,1,1,1,0,1,0
vVm2qH6n4tWzN_qv6PBIVw,The Humming Bird Jerk house,"17631 Bruce B Downs Blvd, Unit F",Tampa,FL,33647,28.130283,-82.364992,3.5,32,1,0,0,1,0,0,0,1,0,0,0,0,1,0
skN2XhKXlcjf53uIwzAedw,Burger Up - Franklin,401 Cool Springs Blvd,Franklin,TN,37067,35.9459704793,-86.8279486659,3.5,329,1,1,1,2,1,1,0,1,1,1,1,0,4,0
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,"7000 Hollister Ave, Ste F",Goleta,CA,93117,34.4304533,-119.8723449,3.5,131,1,1,1,1,1,1,0,1,0,1,0,0,1,0
y1HgVnt4K5owmYXC5yXLGg,Flambo Caribbean Restaurant,820 N Broad St,Philadelphia,PA,19130,39.9686973,-75.1606146,4.5,138,1,0,1,2,1,1,1,1,1,1,0,0,4,0
jBCgQ6nZDsMCWU7eaSxOpw,Whaley's Blazin BBQ,18213 N US Highway 41,Lutz,FL,33549,28.137927,-82.4626332,4.5,58,0,0,1,1,1,1,0,1,0,1,0,0,1,0
hfN3l0gJ-XszD1XFGNvA6A,Akira,720 Haddon Ave,Collingswood,NJ,08108,39.91576,-75.068382,3.0,40,1,0,1,2,1,1,1,1,0,1,0,0,4,0
vo12FJ4dAdP8Jr4ctFYRkg,Painturo's,12910 Lebanon Rd,Mount Juliet,TN,37122,36.2244538,-86.5418712,4.0,46,0,1,1,2,1,1,0,1,0,1,0,0,4,0
8P7YOM9ThhTvLqXfSWRcRA,Noodles & Company,10925 Olive Blvd,Creve Coeur,MO,63141,38.6735532,-90.4204985,3.5,65,1,1,1,1,1,1,0,1,1,1,0,0,4,0
I2CxrvM0BGH1svfxqGGD2g,M.L.Rose Craft Beer & Burgers - Melrose,"2535 8th Ave S, Ste 107",Nashville,TN,37204,36.1226231735,-86.7761365195,3.5,472,0,1,1,2,1,0,0,1,1,1,1,1,4,0
RrqRin8BYGrTlJbCDwtLzA,Wawa,3744 Spruce St,Philadelphia,PA,19104,39.9510885597,-75.1989988336,3.5,50,1,0,1,1,1,1,0,1,1,0,0,0,4,0
IgNDlyLERBwFGphgcC5VDQ,Cosi,1128 Walnut St,Philadelphia,PA,19107,39.9487514826,-75.1604487143,2.5,63,0,1,1,1,1,1,0,1,1,1,0,0,4,0
W4ZEKkva9HpAdZG88juwyQ,Mr. B's Bistro,201 Royal St,New Orleans,LA,70130,29.9543868,-90.0683629,4.0,2064,1,0,1,3,1,0,1,1,1,1,1,1,4,0
3swM60bulnut1d4AZti80Q,Rockabilly Grill,3700 N Oracle Rd,Tucson,AZ,85705,32.2739894,-110.9775344,3.5,37,0,1,1,1,1,0,0,1,1,1,1,1,3,0
4fUok5d5vgdQEb1Bzzg0rA,Olive Garden Italian Restaurant,1315 W Esplanade Ave,Kenner,LA,70065,30.0200051249,-90.2493493809,3.5,115,1,0,1,2,1,1,0,1,1,1,1,1,4,0
bdth7r1brx9yRU7sYwF9jQ,Nippon Tei,14025 Manchester Rd,Ballwin,MO,63011,38.596068,-90.493565,4.0,254,0,0,1,2,1,0,1,1,0,1,0,0,4,0
5cz1XbgalpQ89gsNQwneVQ,Portofino's Italian Kitchen,6742 Memorial Hwy,Tampa,FL,33615,27.9955961525,-82.5828616138,4.0,59,1,0,1,2,1,1,1,1,1,1,1,0,1,0
rBE5TT_ndOOczNBrbRnJwA,Dio Modern Mediteranean,519 N Franklin St,Tampa,FL,33602,27.9491200666,-82.458398826,4.0,325,0,1,1,2,1,1,0,1,1,1,1,0,4,0
oRZzKWdyMQld6N_y4UWkAg,Terra Sur Cafe,"5330 Ehrlich Rd, Ste 103",Tampa,FL,33624,28.0819277157,-82.5391477434,4.0,316,1,1,1,2,1,1,0,1,0,1,0,0,4,0
biGIDbCGsAZJ-Y4zyV_b_A,Taza Mediterranean Grill,1076 East Brandon Blvd,Brandon,FL,33511,27.940439,-82.266787,4.5,65,1,0,1,1,1,1,0,1,1,1,0,0,1,0
SSZDGl2J-CEyIzuIbEiYNQ,Caleco's Bar & Grill,101 N Broadway,Saint Louis,MO,63102,38.62644,-90.1897829,3.0,532,0,0,1,2,1,1,1,1,1,1,1,1,4,0
dUctvEfHQccW_uxtRup2QQ,Tsunami Japanese Steakhouse,2176 Tyrone Blvd N,Saint Petersburg,FL,33710,27.7899621,-82.7262212,3.0,212,0,0,1,2,1,1,1,1,1,1,1,1,4,0
qWZimITbVwNSGJZsuM47-Q,Pho Orchid Uptown,2135 St Charles Ave,New Orleans,LA,70130,29.9345207214,-90.0806121826,3.5,81,0,1,1,2,1,1,1,1,0,1,1,1,4,0
L_sXNadtVHjxMw7Yhvkj9Q,Naoki Ramen,915 Race St,Philadelphia,PA,19107,39.955454,-75.1549,4.0,92,0,0,1,2,1,1,1,1,1,1,0,0,2,0
RJPRi1pwocHNZr9ISz_P-A,National Underground,105 Broadway,Nashville,TN,37201,36.1617952,-86.7744663,2.5,126,0,1,1,2,1,0,0,1,1,1,0,1,3,0
CjkxTRergWcYWb4SVW3gxw,Smokin' Out,3333 US Hwy 19,Holiday,FL,34691,28.20766,-82.740475,4.5,88,0,0,1,1,1,1,0,1,1,1,0,0,2,0
K5ffo0hkwhG33BDNQrJF6A,Slate Bleu Restaurant,100 S Main St,Doylestown,PA,18901,40.3072739,-75.1299259,4.0,105,0,1,1,3,1,0,1,1,1,1,0,1,4,0
oQYZ3j2H758y07p4RpCWug,August Rhodes Bakery,3073 N Campbell Ave,Tucson,AZ,85719,32.2627192,-110.9446296,4.5,89,1,1,1,2,1,0,0,1,1,1,1,0,4,0
lgu_KwQLd8TX2ewsNIzsjA,K-Bop STL,6120 Delmar Blvd,St Louis,MO,63112,38.6549760334,-90.2968843281,4.5,69,1,1,1,1,1,1,0,1,1,1,1,0,4,0
HuDNHqKv9n1mWpe4BqCnwA,Minas Pizza,6151 Ridge Ave,Philadelphia,PA,19128,40.0352350987,-75.2167929785,3.0,54,1,0,1,1,1,1,0,1,0,1,0,0,2,0
H2nFgEFitRk7ltE8IRH0xA,Taco Bell,4647 West Kennedy Blvd,Tampa,FL,33609,27.944918,-82.523213,2.5,42,1,0,1,1,1,1,0,1,1,1,0,0,4,0
Y2NFeGtConx1qciSPKcRlA,Reginelli's Pizzeria - Closed,3244 Magazine St,New Orleans,LA,70115,29.9233127,-90.0875812,3.5,171,1,1,1,2,1,1,0,1,1,1,0,1,4,0
T9n_LqUUhC2b1ALhg57Y5Q,Texas Roadhouse,1545 Street Rd,Bensalem,PA,19020,40.09165,-74.93997,4.0,240,0,0,1,2,1,1,0,1,0,1,0,1,3,0
n1HOCV74TBVZdQdOUgp9xA,Moe's Southwest Grill,611 Berlin Cross Keys Rd,Sicklerville,NJ,08081,39.7357834,-75.0083576,2.0,50,0,0,1,1,1,1,0,1,1,1,0,0,4,0
NQSnr4RPUScss607oxOaqw,Chase's Hop Shop,7235 Rising Sun Ave,Philadelphia,PA,19111,40.0603863,-75.0845897,4.5,116,1,1,1,1,1,1,0,1,1,1,1,0,1,0
Ea2hPSFazxXITET4f6ZJhw,Beef 'O' Brady's,18421 N US Hwy 41,Lutz,FL,33549,28.140648,-82.461204,3.0,46,1,0,1,2,1,1,1,1,1,1,1,1,4,0
E3xBC7Bb6KRlZeqcY3bWtA,Build-a-Burger,3811 Green Hills Village Dr,Nashville,TN,37215,36.1084621,-86.8164366,2.5,38,0,0,1,2,1,1,1,1,1,1,0,0,4,0
7utsfp2dXJ09j8Gb9hAIvA,Suzy-Jo Donuts,49 E 4th St,Bridgeport,PA,19405,40.1053723,-75.3404208,4.5,89,0,0,1,1,0,0,0,1,0,0,0,0,1,0
joeRm-_7T0XTkMdKo2nbaA,Paola's Pizzeria,128 N Wayne Ave,Wayne,PA,19087,40.0451819,-75.388188,4.5,126,0,1,1,1,1,1,0,1,1,1,1,0,4,0
k0AO8X3VzWe_F4lkMb0eSg,The Cubby Hole,"37 E Main St, FL 1",Moorestown,NJ,08057,39.9647367,-74.9453088,4.5,202,0,1,1,2,1,1,0,1,1,0,0,0,4,0
_HcAoG6Jj_XTj4-XNEbo6Q,Fuzzy's Taco Shop,"5621 E Fowler Ave, Units 201-207",Tampa,FL,33617,28.0533288743,-82.3928146398,3.0,172,1,1,1,1,1,1,0,1,1,1,1,1,4,0
MuKoTR56s6elHEI2wUkgJA,Grace Meat + Three,4270 Manchester,St. Louis,MO,63110,38.6267906,-90.2567049,4.5,470,1,1,1,2,1,1,0,1,0,1,1,1,2,0
V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,51 N 12th St,Philadelphia,PA,19107,39.9533224742,-75.1590000821,4.0,485,1,0,1,1,1,1,0,1,1,0,0,0,4,0
COclRBaXBjYpomS4syUmvg,Monon Coffee Company,920 E Westfield Blvd,Indianapolis,IN,46220,39.870878,-86.1422438,4.0,170,0,1,1,1,0,0,0,1,1,0,1,0,4,0
qUHaTDZlzjPXSvXrLk66mw,Rai Rai Ramen,1200 S Church St,Mount Laurel Township,NJ,08054,39.9199498,-74.9283212,4.5,196,1,1,1,2,1,0,0,1,1,1,0,0,1,0
DOl21AqtT74dUZ3kvXNNcA,Golden Triangle,610 S 5th St,Philadelphia,PA,19147,39.9415201345,-75.1509702725,4.5,159,1,1,1,2,1,1,1,1,1,1,0,0,1,0
q40E5X_HdjeM_Kl1BE7Gtg,Orchid Thai Foods,17022 Palm Pointe Dr,Tampa,FL,33647,28.1184025,-82.3816714,4.5,62,0,0,1,2,1,1,1,1,1,0,1,0,4,0
I4TFiNX5gTsJBnEGH2Tl8Q,Benna's West,1444 S Broad St,Philadelphia,PA,19146,39.931855,-75.168473,3.5,47,0,1,0,1,1,1,0,1,1,0,0,0,4,0
FzelkV3vzxkRgBmVSIqALA,Edley’s,2392 S State Rt 157,Glen Carbon,IL,62034,38.7733254332,-89.9929298076,3.0,34,0,1,0,2,1,0,0,0,0,0,0,0,4,0
lj-E32x9_FA7GmUrBGBEWg,Brio Italian Grille,1601 S Lindbergh Blvd,St Louis,MO,63131,38.6324938,-90.4064437,3.5,366,1,1,1,2,1,0,1,1,1,1,0,1,4,0
QNxXsVPYcecUuhGRG-88OQ,Harvest Bowl Eatery & Market,6109 N Florida Ave,Tampa,FL,33604,28.002703,-82.4590917,4.0,101,1,0,1,2,1,0,0,1,1,1,1,0,1,0
RzGr37s8p2ujVuN9of7ksQ,Panaderia La Conchita,4239 Nolensville Pike,Nashville,TN,37211,36.0744978515,-86.7254739712,4.5,44,0,0,1,1,1,1,0,1,1,1,0,0,4,0
isbeaPln-E0DdffLRsuFhw,Francisco's On The River,1251 River Rd,Washington Crossing,PA,18977,40.3136566,-74.8957796,4.0,109,1,1,1,3,1,0,1,1,1,1,0,0,4,0
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,907 S Peters St,New Orleans,LA,70130,29.9426876,-90.065991,3.5,213,1,1,1,2,1,0,0,1,1,1,0,0,4,0
hTyJhpH7Bl5moMWQb4Sosg,Island Fin Poké,"6417 E County Line Rd, Ste 101",Tampa,FL,33647,28.169016,-82.356628,5.0,88,1,1,1,2,1,0,0,1,1,0,1,0,1,0
2quqM0ajKfTC_DV8sLAvxQ,Jon Smith Subs,"150 STen Mile Rd, Ste 140",Meridian,ID,83642,43.6033767164,-116.4330922049,3.5,39,1,0,1,2,1,0,0,1,0,0,0,0,1,0
IXv-g1iK3Hwsnxp0vT8OgA,Whataburger,1430 W River Rd,Tucson,AZ,85704,32.2979232056,-110.9969272166,2.5,71,1,0,1,1,1,1,0,1,1,1,0,0,2,0
PvT44WlqJLkUrCITo6AjRA,Breakfast Boutique Chestnut Hill,8630 Germantown Ave,Philadelphia,PA,19118,40.0771492176,-75.2087070076,3.0,151,1,0,1,2,1,1,1,1,1,1,0,0,4,0
7pxE4BFDibv6Q7MBbNOPQA,Los Rancheros,7125 Georgetown Rd,Indianapolis,IN,46268,39.8829229,-86.2435883,3.5,45,1,0,1,1,1,1,0,1,1,1,0,0,4,0
i6kNeNRrER8ocnpkBJ3wBA,Drexel Hill Pizza & Grill,4603 State Rd,Drexel Hill,PA,19026,39.9505756,-75.3120184,3.0,54,1,0,1,2,1,1,0,1,1,1,0,0,4,0
5QCLmv-JrdY0ZGc_D5__iw,Wheel Cafe,1140 Main St,Dunedin,FL,34698,28.019385,-82.7742533,4.5,68,0,0,1,1,1,1,0,1,1,1,1,0,2,0
G9JqaURDTC_pSzji0bytwA,Port St Peter,727 St Peter St,New Orleans,LA,70116,29.958496,-90.0652404,3.5,83,0,0,1,2,1,0,0,1,0,1,1,1,4,0
xPSetcLWfl_3JoENfGf89w,Sauce On The Side,1312-1314 Big Bend Rd,Ballwin,MO,63021,38.5667652088,-90.4985027735,4.0,37,1,0,1,1,1,0,0,1,1,1,1,0,1,0
xqEX7nzaESYmwyS5f_UI9g,Miami's Best Cuban By Los Maruchos,7194 Seminole Blvd,Seminole,FL,33772,27.8377084637,-82.7872937707,4.5,42,0,1,1,1,1,1,0,1,1,0,0,0,1,0
ziFtaIQdzQfFL79iLTq_zQ,Zac's Hamburgers,1301 E Macdade Blvd,Folsom,PA,19033,39.89378,-75.3197179,4.0,48,1,1,1,1,1,1,0,1,0,1,0,0,4,0
uE3yzH2l1A_FYciu95EptA,Koi Sushi & Thai,102 Lumber Dr,Franklin,TN,37064,35.8994368,-86.8755453,4.0,157,1,1,1,2,1,1,0,1,1,1,0,0,4,0
aYJjJMN8heS2PmkvsQzaZg,Treme Coffeehouse,1501 St Philip St,New Orleans,LA,70116,29.9654586,-90.0695669,4.5,137,0,1,1,1,1,1,0,1,1,1,1,0,1,0
yS0TsUzKBQlHQCZZeBrxww,Tortas El Guero,3818 N Highschool Rd,Indianapolis,IN,46254,39.8244846,-86.2709327,4.5,176,1,1,1,1,1,1,0,1,0,0,0,0,2,0
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,1 W State St,Media,PA,19063,39.9182380676,-75.3896167572,3.5,192,1,1,1,2,1,1,1,1,0,1,0,0,4,0
LqaIFNWnwmy3PInuBDpAxg,Amigos Mexican Restaurant,2919 W State St,Boise,ID,83702,43.632317,-116.2248715,4.0,96,0,0,1,2,1,1,0,1,1,1,0,0,4,0
A_-Vv5oKZNqxsV69_7E2KQ,8th & Union Kitchen,801 N Union St,Wilmington,DE,19805,39.7524434,-75.5711769,3.5,177,1,1,1,2,1,1,1,1,1,1,1,1,2,0
N1ZXhAVzOzbyCBPEXTaUUw,Tandoor Authentic Indian Restaurant,106 S 40th St,Philadelphia,PA,19104,39.9551144,-75.202451,3.5,148,1,0,1,2,1,1,1,1,1,1,0,0,1,0
CE9wc-UtRIwiyo5i4QO1Og,CACi Wood-Fired Sicilian Grill,1592 E Riverside Dr,Eagle,ID,83616,43.687375,-116.334128,4.0,156,0,1,1,2,1,0,1,1,1,1,1,1,4,0
CcqPX9PV6vHS7E9rYlgKoA,Racanelli's New York Pizzeria,6314 Delmar Blvd,University City,MO,63130,38.6555026,-90.3025432,3.5,45,1,0,1,1,1,1,0,1,0,1,0,0,4,0
AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,"1261 Gulf Blvd, Ste 120",Clearwater,FL,33767,27.9519956663,-82.829717,4.0,339,1,1,1,2,1,1,1,1,1,0,1,0,1,0
vQ3bOb_sq0peWxJx3VoCDw,Jimmy B's Eatery & Pub,"10598 N College Ave, Ste 400",Indianapolis,IN,46280,39.9411009,-86.1463788,4.0,42,0,0,1,1,1,0,0,1,1,1,0,1,3,0
ryHhnOItSVPJB81Ty0Xb2g,Stonefire Tavern,10637 117th Dr N,Largo,FL,33773,27.8800115344,-82.786168,4.0,59,0,0,1,2,1,0,1,1,1,1,1,1,4,0
rTJCKclkU_ZnoQb4oKa9w,Fray's Donut House,5236 16th St N,Saint Petersburg,FL,33703,27.820184,-82.655327,4.5,60,0,1,1,1,0,1,0,1,1,1,0,0,1,0
SdZvOwgALlSBt8A0DvVkuQ,Reno Tap Room,6139 S Virginia St,Reno,NV,89502,39.469099,-119.786907,4.0,45,1,1,1,2,1,1,0,1,1,1,0,1,4,0
5TVWytR2oNbSKYgfxypuBw,La Patisserie Chouquette,1626 Tower Grove Ave,Saint Louis,MO,63110,38.6197152,-90.2556467,4.0,229,0,1,1,2,1,1,0,1,1,1,0,0,1,0
_1jlbXWMxN50PQlaRpev7A,Reytas Filipino Cuisine,1490 Haddonfield Berlin Rd,Cherry Hill,NJ,08003,39.8801882243,-75.0052480303,4.5,79,1,1,1,2,1,0,1,1,1,1,1,0,4,0
UFpCraqzFBAhtZqmxmiWsA,Cat Therapy,"1213 State St, Ste L",Santa Barbara,CA,93101,34.4233018995,-119.7054707479,4.5,116,0,0,1,1,0,1,0,0,1,0,1,0,1,0
y44MbCvvtmg1FpkNGSWisw,Tony's Luke,8500 Essington Ave,Philadelphia,PA,19153,39.8773236045,-75.2436721818,2.5,172,0,0,1,2,1,1,0,1,1,1,0,0,3,0
sway6xsRT_CUC6peK_Pyww,Bobby Hotel,230 4th Ave N,Nashville,TN,37219,36.1647114553,-86.7793040316,3.5,178,0,1,1,3,1,0,1,0,1,0,1,0,1,0
nVI9wI9ujmrutJRMgHKSIg,Fiesta Maya Mexican Grill,1178 Baltimore Pike,Springfield,PA,19064,39.9142377,-75.3478566,4.5,130,0,0,1,1,1,1,0,1,1,1,1,0,4,0
uxoQdZD3mEptaPohiLQg1w,Stone House Grille,1300 Hares Hill Rd,Kimberton,PA,19442,40.1298141,-75.5764069,4.5,56,1,1,1,1,1,0,0,1,1,0,1,0,1,0
vVvtWcFResspvcMMNRbYWA,Golden Corral Buffet & Grill,8928 US Hwy 19,Port Richey,FL,34668,28.287119,-82.712339,3.0,50,1,0,1,2,1,1,0,1,1,1,0,0,4,0
_49FsmTfruZSTjxU4OwOsg,Taziki's Mediterranean Cafe - West End,3001 W End Ave,Nashville,TN,37212,36.1436547,-86.8135218,3.5,120,1,1,1,2,1,1,0,1,1,1,0,0,4,0
94comc1YjKMNU-WSH-Fznw,Yakuza,13419 Olive Blvd,Chesterfield,MO,63017,38.6805692301,-90.497781965,3.0,32,0,0,1,2,1,1,1,1,1,1,0,0,1,0
5l67axuAa5EmEV3lLuSa1Q,Smashburger,3300 Magazine St,New Orleans,LA,70115,29.9233129,-90.0877986,3.0,167,0,1,1,1,1,1,0,1,1,1,0,0,4,0
E9-k8aOCS2sSh9RYxvWU_A,Steppy's Sports Bar & Grill,2912 Swede Rd,East Norriton,PA,19401,40.1455977,-75.3182664,3.0,69,1,1,1,2,1,1,0,1,1,1,0,0,2,0
HJNRlG5nM4Bxy97PmNNaTQ,Aman's Indian Bistro,690 Main St,Harleysville,PA,19438,40.2867500339,-75.3982785895,4.5,38,0,0,1,2,1,1,1,1,1,1,1,0,1,0
AuTmUY381to83xPwovoERg,Wingstop,127 Gallatin Pike N,Madison,TN,37115,36.2649788207,-86.712538285,2.5,31,1,0,1,1,1,1,0,1,0,1,0,0,2,0
jlkDIOPoRP9SJXTkRVpkMQ,BFF Cafe,"3594 W Plumb Ln, Ste A",Reno,NV,89509,39.5001633,-119.8576794,4.0,92,1,1,1,2,1,1,0,1,1,1,1,1,4,0
yzRC9gyhblU3a5hDct2S2Q,Hykel's Submarine Sandwich-Bar,2704 E County Line Rd,Ardmore,PA,19003,40.000783,-75.2964267,4.0,34,0,1,1,2,1,1,0,1,1,1,0,0,4,0
IS0B5nLJPluVT8NwGgospA,Cheddar's Scratch Kitchen,6600 N Illinois St,Fairview Heights,IL,62208,38.5965175492,-89.9841942417,2.5,187,0,0,1,2,1,1,0,1,1,1,1,0,4,0
dERS4qwl9v-Gwft-Ug8APA,West Ave Grille Jenkintown Restaurant and Food Truck ,718 West Ave,Jenkintown,PA,19046,40.0957738,-75.1265509,4.0,277,1,1,1,2,1,1,0,1,1,1,1,0,4,0
Xjal8g4PsYinAfeQ8RWf4Q,Wasabi2,1375 Dilworthtown Crossing,West Chester,PA,19382,39.9037528,-75.5625925,4.5,78,1,1,1,2,1,1,1,1,1,1,1,0,2,0
JStjL-8mRZq4ov4uI1FaQ,Luberto's Brickoven Pizza,169 N Main St,Dublin,PA,18917,40.3753297,-75.208113,4.0,96,1,0,1,2,1,1,0,1,0,1,1,0,4,0
v8IbZ6wcvdyGqWpbDKDvfA,YO! Sushi,"International Plz, 2223 N Westshore Blvd",Tampa,FL,33607,27.964536,-82.520756,4.0,121,1,0,1,2,1,1,0,1,1,1,1,1,4,0
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,4618 Baltimore Ave,Philadelphia,PA,19143,39.9486639126,-75.2158315415,4.5,458,1,1,1,1,1,1,0,1,0,1,0,0,1,0
X64JH5kXOjWsBCsGxmFSIw,Cinco de Mayo,14795 Lebanon Rd,Old Hickory,TN,37138,36.2197054,-86.5722192,3.5,35,1,1,1,1,1,1,0,1,1,1,0,0,4,0
